"entity_id","name","crawled_today"
19513,BOT_11497,0
19514,BOT_11498,0
19515,BOT_11499,0
19516,BOT_11500,0
19517,BOT_11501,0
19518,BOT_11502,0
19519,BOT_11503,0
19520,BOT_11504,0
19521,BOT_11505,0
19522,BOT_11506,0
19523,BOT_11507,0
19524,BOT_11508,0
19525,BOT_11509,0
19526,BOT_11510,0
19527,BOT_11511,0
19528,BOT_11512,0
19529,BOT_11513,0
19530,BOT_11514,0
19531,BOT_11515,0
19532,BOT_11516,0
19533,BOT_11517,0
19534,BOT_11518,0
19535,BOT_11519,0
19536,BOT_11520,0
19537,BOT_11521,0
19538,BOT_11522,0
19539,BOT_11523,0
19540,BOT_11524,0
19541,BOT_11525,0
19542,BOT_11526,0
19543,BOT_11527,0
19544,BOT_11528,0
19545,BOT_11529,0
19546,BOT_11530,0
19547,BOT_11531,0
19548,BOT_11532,0
19549,BOT_11533,0
19550,BOT_11534,0
19551,BOT_11535,0
19552,BOT_11536,0
19553,BOT_11537,0
19554,BOT_11538,0
19555,BOT_11539,0
19556,BOT_11540,0
19557,BOT_11541,0
19558,BOT_11542,0
19559,BOT_11543,0
19560,BOT_11544,0
19561,BOT_11545,0
19562,BOT_11546,0
19563,BOT_11547,0
19564,BOT_11548,0
19565,BOT_11549,0
19566,BOT_11550,0
19567,BOT_11551,0
19568,BOT_11552,0
19569,BOT_11553,0
19570,BOT_11554,0
19571,BOT_11555,0
19572,BOT_11556,0
19573,BOT_11557,0
19574,BOT_11558,0
19575,BOT_11559,0
19576,BOT_11560,0
19577,BOT_11561,0
19578,BOT_11562,0
19579,BOT_11563,0
19580,BOT_11564,0
19581,BOT_11565,0
19582,BOT_11566,0
19583,BOT_11567,0
19584,BOT_11568,0
19585,BOT_11569,0
19586,BOT_11570,0
19587,BOT_11571,0
19588,BOT_11572,0
19589,BOT_11573,0
19590,BOT_11574,0
19591,BOT_11575,0
19592,BOT_11576,0
19593,BOT_11577,0
19594,BOT_11578,0
19595,BOT_11579,0
19596,BOT_11580,0
19597,BOT_11581,0
19598,BOT_11582,0
19599,BOT_11583,0
19600,BOT_11584,0
19601,BOT_11585,0
19602,BOT_11586,0
19603,BOT_11587,0
19604,BOT_11588,0
19605,BOT_11589,0
19606,BOT_11590,0
19607,BOT_11591,0
19608,BOT_11592,0
19609,BOT_11593,0
19610,BOT_11594,0
19611,BOT_11595,0
19612,BOT_11596,0
19613,BOT_11597,0
19614,BOT_11598,0
19615,BOT_11599,0
19616,BOT_11600,0
19617,BOT_11601,0
19618,BOT_11602,0
19619,BOT_11603,0
19620,BOT_11604,0
19621,BOT_11605,0
19622,BOT_11606,0
19623,BOT_11607,0
19624,BOT_11608,0
19625,BOT_11609,0
19626,BOT_11610,0
19627,BOT_11611,0
19628,BOT_11612,0
19629,BOT_11613,0
19630,BOT_11614,0
19631,BOT_11615,0
19632,BOT_11616,0
19633,BOT_11617,0
19634,BOT_11618,0
19635,BOT_11619,0
19636,BOT_11620,0
19637,BOT_11621,0
19638,BOT_11622,0
19639,BOT_11623,0
19640,BOT_11624,0
19641,BOT_11625,0
19642,BOT_11626,0
19643,BOT_11627,0
19644,BOT_11628,0
19645,BOT_11629,0
19646,BOT_11630,0
19647,BOT_11631,0
19648,BOT_11632,0
19649,BOT_11633,0
19650,BOT_11634,0
19651,BOT_11635,0
19652,BOT_11636,0
19653,BOT_11637,0
19654,BOT_11638,0
19655,BOT_11639,0
19656,BOT_11640,0
19657,BOT_11641,0
19658,BOT_11642,0
19659,BOT_11643,0
19660,BOT_11644,0
19661,BOT_11645,0
19662,BOT_11646,0
19663,BOT_11647,0
19664,BOT_11648,0
19665,BOT_11649,0
19666,BOT_11650,0
19667,BOT_11651,0
19668,BOT_11652,0
19669,BOT_11653,0
19670,BOT_11654,0
19671,BOT_11655,0
19672,BOT_11656,0
19673,BOT_11657,0
19674,BOT_11658,0
19675,BOT_11659,0
19676,BOT_11660,0
19677,BOT_11661,0
19678,BOT_11662,0
19679,BOT_11663,0
19680,BOT_11664,0
19681,BOT_11665,0
19682,BOT_11666,0
19683,BOT_11667,0
19684,BOT_11668,0
19685,BOT_11669,0
19686,BOT_11670,0
19687,BOT_11671,0
19688,BOT_11672,0
19689,BOT_11673,0
19690,BOT_11674,0
19691,BOT_11675,0
19692,BOT_11676,0
19693,BOT_11677,0
19694,BOT_11678,0
19695,BOT_11679,0
19696,BOT_11680,0
19697,BOT_11681,0
19698,BOT_11682,0
19699,BOT_11683,0
19700,BOT_11684,0
19701,BOT_11685,0
19702,BOT_11686,0
19703,BOT_11687,0
19704,BOT_11688,0
19705,BOT_11689,0
19706,BOT_11690,0
19707,BOT_11691,0
19708,BOT_11692,0
19709,BOT_11693,0
19710,BOT_11694,0
19711,BOT_11695,0
19712,BOT_11696,0
19713,BOT_11697,0
19714,BOT_11698,0
19715,BOT_11699,0
19716,BOT_11700,0
19717,BOT_11701,0
19718,BOT_11702,0
19719,BOT_11703,0
19720,BOT_11704,0
19721,BOT_11705,0
19722,BOT_11706,0
19723,BOT_11707,0
19724,BOT_11708,0
19725,BOT_11709,0
19726,BOT_11710,0
19727,BOT_11711,0
19728,BOT_11712,0
19729,BOT_11713,0
19730,BOT_11714,0
19731,BOT_11715,0
19732,BOT_11716,0
19733,BOT_11717,0
19734,BOT_11718,0
19735,BOT_11719,0
19736,BOT_11720,0
19737,BOT_11721,0
19738,BOT_11722,0
19739,BOT_11723,0
19740,BOT_11724,0
19741,BOT_11725,0
19742,BOT_11726,0
19743,BOT_11727,0
19744,BOT_11728,0
19745,BOT_11729,0
19746,BOT_11730,0
19747,BOT_11731,0
19748,BOT_11732,0
19749,BOT_11733,0
19750,BOT_11734,0
19751,BOT_11735,0
19752,BOT_11736,0
19753,BOT_11737,0
19754,BOT_11738,0
19755,BOT_11739,0
19756,BOT_11740,0
19757,BOT_11741,0
19758,BOT_11742,0
19759,BOT_11743,0
19760,BOT_11744,0
19761,BOT_11745,0
19762,BOT_11746,0
19763,BOT_11747,0
19764,BOT_11748,0
19765,BOT_11749,0
19766,BOT_11750,0
19767,BOT_11751,0
19768,BOT_11752,0
19769,BOT_11753,0
19770,BOT_11754,0
19771,BOT_11755,0
19772,BOT_11756,0
19773,BOT_11757,0
19774,BOT_11758,0
19775,BOT_11759,0
19776,BOT_11760,0
19777,BOT_11761,0
19778,BOT_11762,0
19779,BOT_11763,0
19780,BOT_11764,0
19781,BOT_11765,0
19782,BOT_11766,0
19783,BOT_11767,0
19784,BOT_11768,0
19785,BOT_11769,0
19786,BOT_11770,0
19787,BOT_11771,0
19788,BOT_11772,0
19789,BOT_11773,0
19790,BOT_11774,0
19791,BOT_11775,0
19792,BOT_11776,0
19793,BOT_11777,0
19794,BOT_11778,0
19795,BOT_11779,0
19796,BOT_11780,0
19797,BOT_11781,0
19798,BOT_11782,0
19799,BOT_11783,0
19800,BOT_11784,0
19801,BOT_11785,0
19802,BOT_11786,0
19803,BOT_11787,0
19804,BOT_11788,0
19805,BOT_11789,0
19806,BOT_11790,0
19807,BOT_11791,0
19808,BOT_11792,0
19809,BOT_11793,0
19810,BOT_11794,0
19811,BOT_11795,0
19812,BOT_11796,0
19813,BOT_11797,0
19814,BOT_11798,0
19815,BOT_11799,0
19816,BOT_11800,0
19817,BOT_11801,0
19818,BOT_11802,0
19819,BOT_11803,0
19820,BOT_11804,0
19821,BOT_11805,0
19822,BOT_11806,0
19823,BOT_11807,0
19824,BOT_11808,0
19825,BOT_11809,0
19826,BOT_11810,0
19827,BOT_11811,0
19828,BOT_11812,0
19829,BOT_11813,0
19830,BOT_11814,0
19831,BOT_11815,0
19832,BOT_11816,0
19833,BOT_11817,0
19834,BOT_11818,0
19835,BOT_11819,0
19836,BOT_11820,0
19837,BOT_11821,0
19838,BOT_11822,0
19839,BOT_11823,0
19840,BOT_11824,0
19841,BOT_11825,0
19842,BOT_11826,0
19843,BOT_11827,0
19844,BOT_11828,0
19845,BOT_11829,0
19846,BOT_11830,0
19847,BOT_11831,0
19848,BOT_11832,0
19849,BOT_11833,0
19850,BOT_11834,0
19851,BOT_11835,0
19852,BOT_11836,0
19853,BOT_11837,0
19854,BOT_11838,0
19855,BOT_11839,0
19856,BOT_11840,0
19857,BOT_11841,0
19858,BOT_11842,0
19859,BOT_11843,0
19860,BOT_11844,0
19861,BOT_11845,0
19862,BOT_11846,0
19863,BOT_11847,0
19864,BOT_11848,0
19865,BOT_11849,0
19866,BOT_11850,0
19867,BOT_11851,0
19868,BOT_11852,0
19869,BOT_11853,0
19870,BOT_11854,0
19871,BOT_11855,0
19872,BOT_11856,0
19873,BOT_11857,0
19874,BOT_11858,0
19875,BOT_11859,0
19876,BOT_11860,0
19877,BOT_11861,0
19878,BOT_11862,0
19879,BOT_11863,0
19880,BOT_11864,0
19881,BOT_11865,0
19882,BOT_11866,0
19883,BOT_11867,0
19884,BOT_11868,0
19885,BOT_11869,0
19886,BOT_11870,0
19887,BOT_11871,0
19888,BOT_11872,0
19889,BOT_11873,0
19890,BOT_11874,0
19891,BOT_11875,0
19892,BOT_11876,0
19893,BOT_11877,0
19894,BOT_11878,0
19895,BOT_11879,0
19896,BOT_11880,0
19897,BOT_11881,0
19898,BOT_11882,0
19899,BOT_11883,0
19900,BOT_11884,0
19901,BOT_11885,0
19902,BOT_11886,0
19903,BOT_11887,0
19904,BOT_11888,0
19905,BOT_11889,0
19906,BOT_11890,0
19907,BOT_11891,0
19908,BOT_11892,0
19909,BOT_11893,0
19910,BOT_11894,0
19911,BOT_11895,0
19912,BOT_11896,0
19913,BOT_11897,0
19914,BOT_11898,0
19915,BOT_11899,0
19916,BOT_11900,0
19917,BOT_11901,0
19918,BOT_11902,0
19919,BOT_11903,0
19920,BOT_11904,0
19921,BOT_11905,0
19922,BOT_11906,0
19923,BOT_11907,0
19924,BOT_11908,0
19925,BOT_11909,0
19926,BOT_11910,0
19927,BOT_11911,0
19928,BOT_11912,0
19929,BOT_11913,0
19930,BOT_11914,0
19931,BOT_11915,0
19932,BOT_11916,0
19933,BOT_11917,0
19934,BOT_11918,0
19935,BOT_11919,0
19936,BOT_11920,0
19937,BOT_11921,0
19938,BOT_11922,0
19939,BOT_11923,0
19940,BOT_11924,0
19941,BOT_11925,0
19942,BOT_11926,0
19943,BOT_11927,0
19944,BOT_11928,0
19945,BOT_11929,0
19946,BOT_11930,0
19947,BOT_11931,0
19948,BOT_11932,0
19949,BOT_11933,0
19950,BOT_11934,0
19951,BOT_11935,0
19952,BOT_11936,0
19953,BOT_11937,0
19954,BOT_11938,0
19955,BOT_11939,0
19956,BOT_11940,0
19957,BOT_11941,0
19958,BOT_11942,0
19959,BOT_11943,0
19960,BOT_11944,0
19961,BOT_11945,0
19962,BOT_11946,0
19963,BOT_11947,0
19964,BOT_11948,0
19965,BOT_11949,0
19966,BOT_11950,0
19967,BOT_11951,0
19968,BOT_11952,0
19969,BOT_11953,0
19970,BOT_11954,0
19971,BOT_11955,0
19972,BOT_11956,0
19973,BOT_11957,0
19974,BOT_11958,0
19975,BOT_11959,0
19976,BOT_11960,0
19977,BOT_11961,0
19978,BOT_11962,0
19979,BOT_11963,0
19980,BOT_11964,0
19981,BOT_11965,0
19982,BOT_11966,0
19983,BOT_11967,0
19984,BOT_11968,0
19985,BOT_11969,0
19986,BOT_11970,0
19987,BOT_11971,0
19988,BOT_11972,0
19989,BOT_11973,0
19990,BOT_11974,0
19991,BOT_11975,0
19992,BOT_11976,0
19993,BOT_11977,0
19994,BOT_11978,0
19995,BOT_11979,0
19996,BOT_11980,0
19997,BOT_11981,0
19998,BOT_11982,0
19999,BOT_11983,0
20000,BOT_11984,0
20001,BOT_11985,0
20002,BOT_11986,0
20003,BOT_11987,0
20004,BOT_11988,0
20005,BOT_11989,0
20006,BOT_11990,0
20007,BOT_11991,0
20008,BOT_11992,0
20009,BOT_11993,0
20010,BOT_11994,0
20011,BOT_11995,0
20012,BOT_11996,0
20013,BOT_11997,0
20014,BOT_11998,0
20015,BOT_11999,0
20016,BOT_12000,0
20017,BOT_12001,0
20018,BOT_12002,0
20019,BOT_12003,0
20020,BOT_12004,0
20021,BOT_12005,0
20022,BOT_12006,0
20023,BOT_12007,0
20024,BOT_12008,0
20025,BOT_12009,0
20026,BOT_12010,0
20027,BOT_12011,0
20028,BOT_12012,0
20029,BOT_12013,0
20030,BOT_12014,0
20031,BOT_12015,0
20032,BOT_12016,0
20033,BOT_12017,0
20034,BOT_12018,0
20035,BOT_12019,0
20036,BOT_12020,0
20037,BOT_12021,0
20038,BOT_12022,0
20039,BOT_12023,0
20040,BOT_12024,0
20041,BOT_12025,0
20042,BOT_12026,0
20043,BOT_12027,0
20044,BOT_12028,0
20045,BOT_12029,0
20046,BOT_12030,0
20047,BOT_12031,0
20048,BOT_12032,0
20049,BOT_12033,0
20050,BOT_12034,0
20051,BOT_12035,0
20052,BOT_12036,0
20053,BOT_12037,0
20054,BOT_12038,0
20055,BOT_12039,0
20056,BOT_12040,0
20057,BOT_12041,0
20058,BOT_12042,0
20059,BOT_12043,0
20060,BOT_12044,0
20061,BOT_12045,0
20062,BOT_12046,0
20063,BOT_12047,0
20064,BOT_12048,0
20065,BOT_12049,0
20066,BOT_12050,0
20067,BOT_12051,0
20068,BOT_12052,0
20069,BOT_12053,0
20070,BOT_12054,0
20071,BOT_12055,0
20072,BOT_12056,0
20073,BOT_12057,0
20074,BOT_12058,0
20075,BOT_12059,0
20076,BOT_12060,0
20077,BOT_12061,0
20078,BOT_12062,0
20079,BOT_12063,0
20080,BOT_12064,0
20081,BOT_12065,0
20082,BOT_12066,0
20083,BOT_12067,0
20084,BOT_12068,0
20085,BOT_12069,0
20086,BOT_12070,0
20087,BOT_12071,0
20088,BOT_12072,0
20089,BOT_12073,0
20090,BOT_12074,0
20091,BOT_12075,0
20092,BOT_12076,0
20093,BOT_12077,0
20094,BOT_12078,0
20095,BOT_12079,0
20096,BOT_12080,0
20097,BOT_12081,0
20098,BOT_12082,0
20099,BOT_12083,0
20100,BOT_12084,0
20101,BOT_12085,0
20102,BOT_12086,0
20103,BOT_12087,0
20104,BOT_12088,0
20105,BOT_12089,0
20106,BOT_12090,0
20107,BOT_12091,0
20108,BOT_12092,0
20109,BOT_12093,0
20110,BOT_12094,0
20111,BOT_12095,0
20112,BOT_12096,0
20113,BOT_12097,0
20114,BOT_12098,0
20115,BOT_12099,0
20116,BOT_12100,0
20117,BOT_12101,0
20118,BOT_12102,0
20119,BOT_12103,0
20120,BOT_12104,0
20121,BOT_12105,0
20122,BOT_12106,0
20123,BOT_12107,0
20124,BOT_12108,0
20125,BOT_12109,0
20126,BOT_12110,0
20127,BOT_12111,0
20128,BOT_12112,0
20129,BOT_12113,0
20130,BOT_12114,0
20131,BOT_12115,0
20132,BOT_12116,0
20133,BOT_12117,0
20134,BOT_12118,0
20135,BOT_12119,0
20136,BOT_12120,0
20137,BOT_12121,0
20138,BOT_12122,0
20139,BOT_12123,0
20140,BOT_12124,0
20141,BOT_12125,0
20142,BOT_12126,0
20143,BOT_12127,0
20144,BOT_12128,0
20145,BOT_12129,0
20146,BOT_12130,0
20147,BOT_12131,0
20148,BOT_12132,0
20149,BOT_12133,0
20150,BOT_12134,0
20151,BOT_12135,0
20152,BOT_12136,0
20153,BOT_12137,0
20154,BOT_12138,0
20155,BOT_12139,0
20156,BOT_12140,0
20157,BOT_12141,0
20158,BOT_12142,0
20159,BOT_12143,0
20160,BOT_12144,0
20161,BOT_12145,0
20162,BOT_12146,0
20163,BOT_12147,0
20164,BOT_12148,0
20165,BOT_12149,0
20166,BOT_12150,0
20167,BOT_12151,0
20168,BOT_12152,0
20169,BOT_12153,0
20170,BOT_12154,0
20171,BOT_12155,0
20172,BOT_12156,0
20173,BOT_12157,0
20174,BOT_12158,0
20175,BOT_12159,0
20176,BOT_12160,0
20177,BOT_12161,0
20178,BOT_12162,0
20179,BOT_12163,0
20180,BOT_12164,0
20181,BOT_12165,0
20182,BOT_12166,0
20183,BOT_12167,0
20184,BOT_12168,0
20185,BOT_12169,0
20186,BOT_12170,0
20187,BOT_12171,0
20188,BOT_12172,0
20189,BOT_12173,0
20190,BOT_12174,0
20191,BOT_12175,0
20192,BOT_12176,0
20193,BOT_12177,0
20194,BOT_12178,0
20195,BOT_12179,0
20196,BOT_12180,0
20197,BOT_12181,0
20198,BOT_12182,0
20199,BOT_12183,0
20200,BOT_12184,0
20201,BOT_12185,0
20202,BOT_12186,0
20203,BOT_12187,0
20204,BOT_12188,0
20205,BOT_12189,0
20206,BOT_12190,0
20207,BOT_12191,0
20208,BOT_12192,0
20209,BOT_12193,0
20210,BOT_12194,0
20211,BOT_12195,0
20212,BOT_12196,0
20213,BOT_12197,0
20214,BOT_12198,0
20215,BOT_12199,0
20216,BOT_12200,0
20217,BOT_12201,0
20218,BOT_12202,0
20219,BOT_12203,0
20220,BOT_12204,0
20221,BOT_12205,0
20222,BOT_12206,0
20223,BOT_12207,0
20224,BOT_12208,0
20225,BOT_12209,0
20226,BOT_12210,0
20227,BOT_12211,0
20228,BOT_12212,0
20229,BOT_12213,0
20230,BOT_12214,0
20231,BOT_12215,0
20232,BOT_12216,0
20233,BOT_12217,0
20234,BOT_12218,0
20235,BOT_12219,0
20236,BOT_12220,0
20237,BOT_12221,0
20238,BOT_12222,0
20239,BOT_12223,0
20240,BOT_12224,0
20241,BOT_12225,0
20242,BOT_12226,0
20243,BOT_12227,0
20244,BOT_12228,0
20245,BOT_12229,0
20246,BOT_12230,0
20247,BOT_12231,0
20248,BOT_12232,0
20249,BOT_12233,0
20250,BOT_12234,0
20251,BOT_12235,0
20252,BOT_12236,0
20253,BOT_12237,0
20254,BOT_12238,0
20255,BOT_12239,0
20256,BOT_12240,0
20257,BOT_12241,0
20258,BOT_12242,0
20259,BOT_12243,0
20260,BOT_12244,0
20261,BOT_12245,0
20262,BOT_12246,0
20263,BOT_12247,0
20264,BOT_12248,0
20265,BOT_12249,0
20266,BOT_12250,0
20267,BOT_12251,0
20268,BOT_12252,0
20269,BOT_12253,0
20270,BOT_12254,0
20271,BOT_12255,0
20272,BOT_12256,0
20273,BOT_12257,0
20274,BOT_12258,0
20275,BOT_12259,0
20276,BOT_12260,0
20277,BOT_12261,0
20278,BOT_12262,0
20279,BOT_12263,0
20280,BOT_12264,0
20281,BOT_12265,0
20282,BOT_12266,0
20283,BOT_12267,0
20284,BOT_12268,0
20285,BOT_12269,0
20286,BOT_12270,0
20287,BOT_12271,0
20288,BOT_12272,0
20289,BOT_12273,0
20290,BOT_12274,0
20291,BOT_12275,0
20292,BOT_12276,0
20293,BOT_12277,0
20294,BOT_12278,0
20295,BOT_12279,0
20296,BOT_12280,0
20297,BOT_12281,0
20298,BOT_12282,0
20299,BOT_12283,0
20300,BOT_12284,0
20301,BOT_12285,0
20302,BOT_12286,0
20303,BOT_12287,0
20304,BOT_12288,0
20305,BOT_12289,0
20306,BOT_12290,0
20307,BOT_12291,0
20308,BOT_12292,0
20309,BOT_12293,0
20310,BOT_12294,0
20311,BOT_12295,0
20312,BOT_12296,0
20313,BOT_12297,0
20314,BOT_12298,0
20315,BOT_12299,0
20316,BOT_12300,0
20317,BOT_12301,0
20318,BOT_12302,0
20319,BOT_12303,0
20320,BOT_12304,0
20321,BOT_12305,0
20322,BOT_12306,0
20323,BOT_12307,0
20324,BOT_12308,0
20325,BOT_12309,0
20326,BOT_12310,0
20327,BOT_12311,0
20328,BOT_12312,0
20329,BOT_12313,0
20330,BOT_12314,0
20331,BOT_12315,0
20332,BOT_12316,0
20333,BOT_12317,0
20334,BOT_12318,0
20335,BOT_12319,0
20336,BOT_12320,0
20337,BOT_12321,0
20338,BOT_12322,0
20339,BOT_12323,0
20340,BOT_12324,0
20341,BOT_12325,0
20342,BOT_12326,0
20343,BOT_12327,0
20344,BOT_12328,0
20345,BOT_12329,0
20346,BOT_12330,0
20347,BOT_12331,0
20348,BOT_12332,0
20349,BOT_12333,0
20350,BOT_12334,0
20351,BOT_12335,0
20352,BOT_12336,0
20353,BOT_12337,0
20354,BOT_12338,0
20355,BOT_12339,0
20356,BOT_12340,0
20357,BOT_12341,0
20358,BOT_12342,0
20359,BOT_12343,0
20360,BOT_12344,0
20361,BOT_12345,0
20362,BOT_12346,0
20363,BOT_12347,0
20364,BOT_12348,0
20365,BOT_12349,0
20366,BOT_12350,0
20367,BOT_12351,0
20368,BOT_12352,0
20369,BOT_12353,0
20370,BOT_12354,0
20371,BOT_12355,0
20372,BOT_12356,0
20373,BOT_12357,0
20374,BOT_12358,0
20375,BOT_12359,0
20376,BOT_12360,0
20377,BOT_12361,0
20378,BOT_12362,0
20379,BOT_12363,0
20380,BOT_12364,0
20381,BOT_12365,0
20382,BOT_12366,0
20383,BOT_12367,0
20384,BOT_12368,0
20385,BOT_12369,0
20386,BOT_12370,0
20387,BOT_12371,0
20388,BOT_12372,0
20389,BOT_12373,0
20390,BOT_12374,0
20391,BOT_12375,0
20392,BOT_12376,0
20393,BOT_12377,0
20394,BOT_12378,0
20395,BOT_12379,0
20396,BOT_12380,0
20397,BOT_12381,0
20398,BOT_12382,0
20399,BOT_12383,0
20400,BOT_12384,0
20401,BOT_12385,0
20402,BOT_12386,0
20403,BOT_12387,0
20404,BOT_12388,0
20405,BOT_12389,0
20406,BOT_12390,0
20407,BOT_12391,0
20408,BOT_12392,0
20409,BOT_12393,0
20410,BOT_12394,0
20411,BOT_12395,0
20412,BOT_12396,0
20413,BOT_12397,0
20414,BOT_12398,0
20415,BOT_12399,0
20416,BOT_12400,0
20417,BOT_12401,0
20418,BOT_12402,0
20419,BOT_12403,0
20420,BOT_12404,0
20421,BOT_12405,0
20422,BOT_12406,0
20423,BOT_12407,0
20424,BOT_12408,0
20425,BOT_12409,0
20426,BOT_12410,0
20427,BOT_12411,0
20428,BOT_12412,0
20429,BOT_12413,0
20430,BOT_12414,0
20431,BOT_12415,0
20432,BOT_12416,0
20433,BOT_12417,0
20434,BOT_12418,0
20435,BOT_12419,0
20436,BOT_12420,0
20437,BOT_12421,0
20438,BOT_12422,0
20439,BOT_12423,0
20440,BOT_12424,0
20441,BOT_12425,0
20442,BOT_12426,0
20443,BOT_12427,0
20444,BOT_12428,0
20445,BOT_12429,0
20446,BOT_12430,0
20447,BOT_12431,0
20448,BOT_12432,0
20449,BOT_12433,0
20450,BOT_12434,0
20451,BOT_12435,0
20452,BOT_12436,0
20453,BOT_12437,0
20454,BOT_12438,0
20455,BOT_12439,0
20456,BOT_12440,0
20457,BOT_12441,0
20458,BOT_12442,0
20459,BOT_12443,0
20460,BOT_12444,0
20461,BOT_12445,0
20462,BOT_12446,0
20463,BOT_12447,0
20464,BOT_12448,0
20465,BOT_12449,0
20466,BOT_12450,0
20467,BOT_12451,0
20468,BOT_12452,0
20469,BOT_12453,0
20470,BOT_12454,0
20471,BOT_12455,0
20472,BOT_12456,0
20473,BOT_12457,0
20474,BOT_12458,0
20475,BOT_12459,0
20476,BOT_12460,0
20477,BOT_12461,0
20478,BOT_12462,0
20479,BOT_12463,0
20480,BOT_12464,0
20481,BOT_12465,0
20482,BOT_12466,0
20483,BOT_12467,0
20484,BOT_12468,0
20485,BOT_12469,0
20486,BOT_12470,0
20487,BOT_12471,0
20488,BOT_12472,0
20489,BOT_12473,0
20490,BOT_12474,0
20491,BOT_12475,0
20492,BOT_12476,0
20493,BOT_12477,0
20494,BOT_12478,0
20495,BOT_12479,0
20496,BOT_12480,0
20497,BOT_12481,0
20498,BOT_12482,0
20499,BOT_12483,0
20500,BOT_12484,0
20501,BOT_12485,0
20502,BOT_12486,0
20503,BOT_12487,0
20504,BOT_12488,0
20505,BOT_12489,0
20506,BOT_12490,0
20507,BOT_12491,0
20508,BOT_12492,0
20509,BOT_12493,0
20510,BOT_12494,0
20511,BOT_12495,0
20512,BOT_12496,0
20513,BOT_12497,0
20514,BOT_12498,0
20515,BOT_12499,0
20516,BOT_12500,0
20517,BOT_12501,0
20518,BOT_12502,0
20519,BOT_12503,0
20520,BOT_12504,0
20521,BOT_12505,0
20522,BOT_12506,0
20523,BOT_12507,0
20524,BOT_12508,0
20525,BOT_12509,0
20526,BOT_12510,0
20527,BOT_12511,0
20528,BOT_12512,0
20529,BOT_12513,0
20530,BOT_12514,0
20531,BOT_12515,0
20532,BOT_12516,0
20533,BOT_12517,0
20534,BOT_12518,0
20535,BOT_12519,0
20536,BOT_12520,0
20537,BOT_12521,0
20538,BOT_12522,0
20539,BOT_12523,0
20540,BOT_12524,0
20541,BOT_12525,0
20542,BOT_12526,0
20543,BOT_12527,0
20544,BOT_12528,0
20545,BOT_12529,0
20546,BOT_12530,0
20547,BOT_12531,0
20548,BOT_12532,0
20549,BOT_12533,0
20550,BOT_12534,0
20551,BOT_12535,0
20552,BOT_12536,0
20553,BOT_12537,0
20554,BOT_12538,0
20555,BOT_12539,0
20556,BOT_12540,0
20557,BOT_12541,0
20558,BOT_12542,0
20559,BOT_12543,0
20560,BOT_12544,0
20561,BOT_12545,0
20562,BOT_12546,0
20563,BOT_12547,0
20564,BOT_12548,0
20565,BOT_12549,0
20566,BOT_12550,0
20567,BOT_12551,0
20568,BOT_12552,0
20569,BOT_12553,0
20570,BOT_12554,0
20571,BOT_12555,0
20572,BOT_12556,0
20573,BOT_12557,0
20574,BOT_12558,0
20575,BOT_12559,0
20576,BOT_12560,0
20577,BOT_12561,0
20578,BOT_12562,0
20579,BOT_12563,0
20580,BOT_12564,0
20581,BOT_12565,0
20582,BOT_12566,0
20583,BOT_12567,0
20584,BOT_12568,0
20585,BOT_12569,0
20586,BOT_12570,0
20587,BOT_12571,0
20588,BOT_12572,0
20589,BOT_12573,0
20590,BOT_12574,0
20591,BOT_12575,0
20592,BOT_12576,0
20593,BOT_12577,0
20594,BOT_12578,0
20595,BOT_12579,0
20596,BOT_12580,0
20597,BOT_12581,0
20598,BOT_12582,0
20599,BOT_12583,0
20600,BOT_12584,0
20601,BOT_12585,0
20602,BOT_12586,0
20603,BOT_12587,0
20604,BOT_12588,0
20605,BOT_12589,0
20606,BOT_12590,0
20607,BOT_12591,0
20608,BOT_12592,0
20609,BOT_12593,0
20610,BOT_12594,0
20611,BOT_12595,0
20612,BOT_12596,0
20613,BOT_12597,0
20614,BOT_12598,0
20615,BOT_12599,0
20616,BOT_12600,0
20617,BOT_12601,0
20618,BOT_12602,0
20619,BOT_12603,0
20620,BOT_12604,0
20621,BOT_12605,0
20622,BOT_12606,0
20623,BOT_12607,0
20624,BOT_12608,0
20625,BOT_12609,0
20626,BOT_12610,0
20627,BOT_12611,0
20628,BOT_12612,0
20629,BOT_12613,0
20630,BOT_12614,0
20631,BOT_12615,0
20632,BOT_12616,0
20633,BOT_12617,0
20634,BOT_12618,0
20635,BOT_12619,0
20636,BOT_12620,0
20637,BOT_12621,0
20638,BOT_12622,0
20639,BOT_12623,0
20640,BOT_12624,0
20641,BOT_12625,0
20642,BOT_12626,0
20643,BOT_12627,0
20644,BOT_12628,0
20645,BOT_12629,0
20646,BOT_12630,0
20647,BOT_12631,0
20648,BOT_12632,0
20649,BOT_12633,0
20650,BOT_12634,0
20651,BOT_12635,0
20652,BOT_12636,0
20653,BOT_12637,0
20654,BOT_12638,0
20655,BOT_12639,0
20656,BOT_12640,0
20657,BOT_12641,0
20658,BOT_12642,0
20659,BOT_12643,0
20660,BOT_12644,0
20661,BOT_12645,0
20662,BOT_12646,0
20663,BOT_12647,0
20664,BOT_12648,0
20665,BOT_12649,0
20666,BOT_12650,0
20667,BOT_12651,0
20668,BOT_12652,0
20669,BOT_12653,0
20670,BOT_12654,0
20671,BOT_12655,0
20672,BOT_12656,0
20673,BOT_12657,0
20674,BOT_12658,0
20675,BOT_12659,0
20676,BOT_12660,0
20677,BOT_12661,0
